train_loss,train_accuracy,epoch,step,test_loss,test_acc
0.6912973523139954,0.6171875,0,0,,
0.6877692341804504,0.640625,0,1,,
0.678942084312439,0.78125,0,2,,
0.676234781742096,0.7890625,0,3,,
0.6708582639694214,0.8046875,0,4,,
0.6672691702842712,0.828125,0,5,,
0.6628586649894714,0.828125,0,6,,
0.6619024872779846,0.8046875,0,7,,
0.644763708114624,0.8984375,0,8,,
0.6383317708969116,0.90625,0,9,,
0.6363140344619751,0.890625,0,10,,
0.6297140717506409,0.8671875,0,11,,
0.6275113821029663,0.859375,0,12,,
0.6205384731292725,0.875,0,13,,
0.6140552163124084,0.8671875,0,14,,
0.6058859825134277,0.8671875,0,15,,
0.5977440476417542,0.8515625,0,16,,
0.585456132888794,0.875,0,17,,
0.5785019993782043,0.859375,0,18,,
0.572096586227417,0.8359375,0,19,,
0.5722193121910095,0.8125,0,20,,
0.5384328365325928,0.859375,0,21,,
0.4923631250858307,0.8984375,0,22,,
0.4935903251171112,0.8515625,0,23,,
0.45728927850723267,0.875,0,24,,
0.47563686966896057,0.8359375,0,25,,
0.4147859215736389,0.8671875,0,26,,
0.4318525791168213,0.828125,0,27,,
0.3887062668800354,0.8515625,0,28,,
0.41704031825065613,0.8359375,0,29,,
0.2660455107688904,0.9296875,0,30,,
0.30661487579345703,0.8984375,0,31,,
0.377667635679245,0.8671875,0,32,,
0.3310387432575226,0.890625,0,33,,
0.2603801488876343,0.921875,0,34,,
0.4274709224700928,0.8515625,0,35,,
0.3929533064365387,0.8671875,0,36,,
0.44105422496795654,0.84375,1,37,,
0.40446537733078003,0.859375,1,38,,
0.4049490690231323,0.8515625,1,39,,
0.38794636726379395,0.8515625,1,40,,
0.30925101041793823,0.890625,1,41,,
0.3547235429286957,0.859375,1,42,,
0.3239161968231201,0.8828125,1,43,,
0.3102608323097229,0.875,1,44,,
0.3438909649848938,0.875,1,45,,
0.3548295497894287,0.859375,1,46,,
0.36162158846855164,0.8515625,1,47,,
0.360306054353714,0.84375,1,48,,
0.3492361307144165,0.8671875,1,49,,
0.3124465346336365,0.8828125,1,50,,
0.3369613289833069,0.859375,1,51,,
0.3728233873844147,0.8046875,1,52,,
0.274762362241745,0.890625,1,53,,
0.3694882094860077,0.8203125,1,54,,
0.3651985824108124,0.84375,1,55,,
0.2940843999385834,0.8671875,1,56,,
0.32726818323135376,0.84375,1,57,,
0.2961331009864807,0.875,1,58,,
0.3023226261138916,0.84375,1,59,,
0.20707914233207703,0.90625,1,60,,
0.2731006145477295,0.84375,1,61,,
0.2455485761165619,0.8828125,1,62,,
0.1618204265832901,0.9296875,1,63,,
0.27707064151763916,0.8828125,1,64,,
0.2412683367729187,0.890625,1,65,,
0.1898612678050995,0.8828125,1,66,,
0.27546226978302,0.8203125,1,67,,
0.20041823387145996,0.8984375,1,68,,
0.30104953050613403,0.828125,1,69,,
0.19763588905334473,0.875,1,70,,
0.23365963995456696,0.8828125,1,71,,
0.16631732881069183,0.9296875,1,72,,
0.21473892033100128,0.875,1,73,,
0.29163333773612976,0.8203125,2,74,,
0.31347009539604187,0.8515625,2,75,,
0.23153996467590332,0.9140625,2,76,,
0.2829097807407379,0.8671875,2,77,,
0.2448694109916687,0.859375,2,78,,
0.20126529037952423,0.9296875,2,79,,
0.20684464275836945,0.921875,2,80,,
0.23232269287109375,0.890625,2,81,,
0.3198627531528473,0.8828125,2,82,,
0.18841375410556793,0.9140625,2,83,,
0.21942365169525146,0.8828125,2,84,,
0.3197598457336426,0.859375,2,85,,
0.23442621529102325,0.8828125,2,86,,
0.20915119349956512,0.8984375,2,87,,
0.23919500410556793,0.890625,2,88,,
0.2475501000881195,0.8671875,2,89,,
0.260895699262619,0.90625,2,90,,
0.18265345692634583,0.9140625,2,91,,
0.21134184300899506,0.90625,2,92,,
0.16949331760406494,0.9140625,2,93,,
0.1697998195886612,0.9375,2,94,,
0.15472371876239777,0.921875,2,95,,
0.17005369067192078,0.9296875,2,96,,
0.26700910925865173,0.8671875,2,97,,
0.1812308430671692,0.90625,2,98,,
0.19837792217731476,0.90625,2,99,,
0.12585699558258057,0.9140625,2,100,,
0.17066355049610138,0.9296875,2,101,,
0.24943706393241882,0.8984375,2,102,,
0.1953750103712082,0.9140625,2,103,,
0.18881157040596008,0.9609375,2,104,,
0.2690884470939636,0.890625,2,105,,
0.1958150863647461,0.890625,2,106,,
0.35575681924819946,0.8515625,2,107,,
0.1970413625240326,0.9296875,2,108,,
0.30311834812164307,0.8671875,2,109,,
0.2825905382633209,0.875,2,110,,
0.27539968490600586,0.90625,3,111,,
0.17051196098327637,0.90625,3,112,,
0.20708948373794556,0.8984375,3,113,,
0.17393042147159576,0.8984375,3,114,,
0.19907234609127045,0.8984375,3,115,,
0.20406801998615265,0.9140625,3,116,,
0.1404743194580078,0.953125,3,117,,
0.17610153555870056,0.953125,3,118,,
0.14651161432266235,0.9375,3,119,,
0.21241028606891632,0.9375,3,120,,
0.19031229615211487,0.9296875,3,121,,
0.2211921513080597,0.9140625,3,122,,
