train_loss,train_accuracy,epoch,step,test_loss,test_acc
0.6536681056022644,0.875,0,0,,
0.6575203537940979,0.828125,0,1,,
0.6522234082221985,0.8203125,0,2,,
0.6469658017158508,0.84375,0,3,,
0.6359152793884277,0.859375,0,4,,
0.6282042264938354,0.875,0,5,,
0.6391404867172241,0.8203125,0,6,,
0.6202082633972168,0.8828125,0,7,,
0.6133682727813721,0.8828125,0,8,,
0.5977720618247986,0.9453125,0,9,,
0.6154884099960327,0.8515625,0,10,,
0.5942599177360535,0.8984375,0,11,,
0.596319317817688,0.875,0,12,,
0.5906237363815308,0.8671875,0,13,,
0.5626962780952454,0.921875,0,14,,
0.5815030932426453,0.8515625,0,15,,
0.5594249367713928,0.875,0,16,,
0.579775333404541,0.8125,0,17,,
0.5618540644645691,0.8125,0,18,,
0.5662509202957153,0.796875,0,19,,
0.5456115007400513,0.8203125,0,20,,
0.5253033638000488,0.84375,0,21,,
0.48364245891571045,0.84375,0,22,,
0.4501882791519165,0.8515625,0,23,,
0.36806491017341614,0.90625,0,24,,
0.45100709795951843,0.8203125,0,25,,
0.3730807304382324,0.875,0,26,,
0.43030253052711487,0.8359375,0,27,,
0.37268751859664917,0.875,0,28,,
0.3701871931552887,0.875,0,29,,
0.39259615540504456,0.8671875,0,30,,
0.3413286805152893,0.890625,0,31,,
0.3484469950199127,0.890625,0,32,,
0.4163099229335785,0.859375,0,33,,
0.3488183915615082,0.890625,0,34,,
0.3217649757862091,0.8984375,0,35,,
0.3480396270751953,0.890625,0,36,,
0.41688570380210876,0.859375,1,37,,
0.4996861219406128,0.8203125,1,38,,
0.359362930059433,0.8828125,1,39,,
0.3759099543094635,0.875,1,40,,
0.41908296942710876,0.8515625,1,41,,
0.40538501739501953,0.859375,1,42,,
0.4835216999053955,0.8125,1,43,,
0.35109856724739075,0.8828125,1,44,,
0.48582056164741516,0.8125,1,45,,
0.38061267137527466,0.8671875,1,46,,
0.2589848041534424,0.9453125,1,47,,
0.34141749143600464,0.890625,1,48,,
0.3670880198478699,0.875,1,49,,
0.36004120111465454,0.8828125,1,50,,
0.46363958716392517,0.8203125,1,51,,
0.3120233118534088,0.9140625,1,52,,
0.49178507924079895,0.796875,1,53,,
0.34273433685302734,0.890625,1,54,,
0.35337644815444946,0.8828125,1,55,,
0.43861305713653564,0.828125,1,56,,
0.3716261684894562,0.8671875,1,57,,
0.33785492181777954,0.890625,1,58,,
0.3807152807712555,0.859375,1,59,,
0.3917488157749176,0.859375,1,60,,
0.3795205354690552,0.8671875,1,61,,
0.249991774559021,0.9453125,1,62,,
0.31685179471969604,0.8984375,1,63,,
0.4659440517425537,0.8125,1,64,,
0.39701753854751587,0.8515625,1,65,,
0.3336297869682312,0.890625,1,66,,
0.3586180806159973,0.859375,1,67,,
0.37419071793556213,0.859375,1,68,,
0.3443374037742615,0.8828125,1,69,,
0.37516918778419495,0.8515625,1,70,,
0.3404540419578552,0.859375,1,71,,
0.378618985414505,0.859375,1,72,,
0.39152705669403076,0.84375,1,73,,
0.4223513901233673,0.8125,2,74,,
0.30484145879745483,0.875,2,75,,
0.3608221411705017,0.84375,2,76,,
0.2728058397769928,0.890625,2,77,,
0.3030243217945099,0.859375,2,78,,
0.28185540437698364,0.8828125,2,79,,
0.32562685012817383,0.859375,2,80,,
0.3571862578392029,0.84375,2,81,,
0.3316030502319336,0.8359375,2,82,,
0.3481402099132538,0.8359375,2,83,,
0.2772643268108368,0.8984375,2,84,,
0.25272244215011597,0.8984375,2,85,,
0.26175954937934875,0.8828125,2,86,,
0.2601791024208069,0.859375,2,87,,
0.2974146604537964,0.8984375,2,88,,
0.40831223130226135,0.828125,2,89,,
0.2666368782520294,0.8671875,2,90,,
0.2834639251232147,0.859375,2,91,,
0.2320411503314972,0.9140625,2,92,,
0.24824053049087524,0.8984375,2,93,,
0.273567795753479,0.875,2,94,,
0.3703996241092682,0.8359375,2,95,,
0.28416672348976135,0.84375,2,96,,
0.24844342470169067,0.921875,2,97,,
0.27196767926216125,0.90625,2,98,,
0.3332476019859314,0.8671875,2,99,,
0.28408434987068176,0.890625,2,100,,
0.3038290739059448,0.8203125,2,101,,
0.2655566334724426,0.859375,2,102,,
0.27375638484954834,0.875,2,103,,
0.33278194069862366,0.8359375,2,104,,
0.28302180767059326,0.890625,2,105,,
0.3114466965198517,0.8671875,2,106,,
0.24543841183185577,0.890625,2,107,,
0.26653021574020386,0.8828125,2,108,,
0.23488734662532806,0.8828125,2,109,,
0.3150481879711151,0.8359375,2,110,,
0.2917144000530243,0.8671875,3,111,,
0.19584834575653076,0.9140625,3,112,,
0.3177034556865692,0.8671875,3,113,,
0.22381198406219482,0.890625,3,114,,
0.16415859758853912,0.9296875,3,115,,
0.26190629601478577,0.890625,3,116,,
0.28526055812835693,0.859375,3,117,,
0.2915998697280884,0.859375,3,118,,
0.31234604120254517,0.8359375,3,119,,
0.2207399308681488,0.890625,3,120,,
0.34207484126091003,0.828125,3,121,,
0.2983556091785431,0.859375,3,122,,
0.2329365611076355,0.8828125,3,123,,
0.2229001820087433,0.9296875,3,124,,
0.2863277494907379,0.84375,3,125,,
0.19454078376293182,0.9140625,3,126,,
0.3025519549846649,0.8515625,3,127,,
0.23896424472332,0.9140625,3,128,,
0.2736429274082184,0.890625,3,129,,
0.25380027294158936,0.9140625,3,130,,
0.2523830533027649,0.8515625,3,131,,
0.22455358505249023,0.90625,3,132,,
0.2976624071598053,0.875,3,133,,
0.323176771402359,0.8359375,3,134,,
0.18745437264442444,0.8828125,3,135,,
0.384621798992157,0.8125,3,136,,
0.22243428230285645,0.9140625,3,137,,
0.24510639905929565,0.890625,3,138,,
0.42710164189338684,0.8125,3,139,,
0.32657891511917114,0.859375,3,140,,
0.2316533774137497,0.9140625,3,141,,
0.2749999761581421,0.90625,3,142,,
0.26139888167381287,0.8984375,3,143,,
0.2866356372833252,0.8828125,3,144,,
0.332715779542923,0.828125,3,145,,
0.2238786518573761,0.859375,3,146,,
0.3705235421657562,0.8125,3,147,,
0.21861262619495392,0.8828125,4,148,,
0.22533737123012543,0.8984375,4,149,,
0.2418251633644104,0.8828125,4,150,,
0.24219968914985657,0.8203125,4,151,,
0.25303182005882263,0.859375,4,152,,
0.16850590705871582,0.921875,4,153,,
0.3195880055427551,0.8359375,4,154,,
0.18175458908081055,0.9140625,4,155,,
0.2577455937862396,0.8828125,4,156,,
0.29325932264328003,0.8984375,4,157,,
0.1851920187473297,0.9140625,4,158,,
0.31215426325798035,0.875,4,159,,
0.1770419329404831,0.9375,4,160,,
0.36875224113464355,0.8203125,4,161,,
0.23391811549663544,0.8828125,4,162,,
0.23165231943130493,0.8984375,4,163,,
0.19856511056423187,0.9375,4,164,,
0.3709498643875122,0.8359375,4,165,,
0.2870327830314636,0.90625,4,166,,
0.18054792284965515,0.8984375,4,167,,
0.23043255507946014,0.859375,4,168,,
0.23243708908557892,0.8828125,4,169,,
0.2308010458946228,0.8984375,4,170,,
0.20948585867881775,0.8984375,4,171,,
0.2925373911857605,0.890625,4,172,,
0.19324511289596558,0.921875,4,173,,
0.238729327917099,0.90625,4,174,,
0.33516228199005127,0.875,4,175,,
0.14677123725414276,0.9375,4,176,,
0.24587827920913696,0.921875,4,177,,
0.22962738573551178,0.9140625,4,178,,
0.1937074065208435,0.921875,4,179,,
0.2381908893585205,0.875,4,180,,
0.19255001842975616,0.9140625,4,181,,
0.3374340832233429,0.8515625,4,182,,
0.2841016352176666,0.921875,4,183,,
0.22142985463142395,0.8828125,4,184,,
,,4,185,0.2158222496509552,0.9191833138465881
