train_loss,train_accuracy,epoch,step,test_loss,test_acc
0.7058815956115723,0.40625,0,0,,
0.7009075880050659,0.4140625,0,1,,
0.6935975551605225,0.5,0,2,,
0.6813607215881348,0.6015625,0,3,,
0.6830715537071228,0.625,0,4,,
0.6673691272735596,0.75,0,5,,
0.6654039621353149,0.75,0,6,,
0.6547306776046753,0.8046875,0,7,,
0.6428473591804504,0.8359375,0,8,,
0.632357656955719,0.859375,0,9,,
0.6125220060348511,0.875,0,10,,
0.6091490983963013,0.828125,0,11,,
0.5908588171005249,0.859375,0,12,,
0.5898159146308899,0.84375,0,13,,
0.5771403312683105,0.796875,0,14,,
0.5308432579040527,0.890625,0,15,,
0.5447164177894592,0.796875,0,16,,
0.4759303331375122,0.875,0,17,,
0.4604664444923401,0.890625,0,18,,
0.42935746908187866,0.8671875,0,19,,
0.3858017325401306,0.8671875,0,20,,
0.35223519802093506,0.890625,0,21,,
0.3778690993785858,0.859375,0,22,,
0.3367467522621155,0.84375,0,23,,
0.36855727434158325,0.8359375,0,24,,
0.2722296714782715,0.890625,0,25,,
0.374523401260376,0.8515625,0,26,,
0.33036941289901733,0.8671875,0,27,,
0.27388060092926025,0.8984375,0,28,,
0.343501478433609,0.8515625,0,29,,
0.2211230844259262,0.921875,0,30,,
0.28710222244262695,0.8828125,0,31,,
0.3334055542945862,0.8671875,0,32,,
0.22964005172252655,0.9140625,0,33,,
0.22470736503601074,0.9140625,0,34,,
0.23729483783245087,0.890625,0,35,,
0.3401084542274475,0.8203125,0,36,,
0.26633045077323914,0.8515625,1,37,,
0.2473447024822235,0.890625,1,38,,
0.29804307222366333,0.8671875,1,39,,
0.2680887281894684,0.828125,1,40,,
0.23101867735385895,0.8984375,1,41,,
0.37425780296325684,0.796875,1,42,,
0.2354159951210022,0.8828125,1,43,,
0.2531305253505707,0.8671875,1,44,,
0.21004390716552734,0.9140625,1,45,,
0.24678826332092285,0.875,1,46,,
0.15154579281806946,0.921875,1,47,,
0.23946060240268707,0.8671875,1,48,,
0.2612195312976837,0.84375,1,49,,
0.22035770118236542,0.890625,1,50,,
0.22707809507846832,0.8984375,1,51,,
0.2645818293094635,0.8671875,1,52,,
0.16129173338413239,0.9140625,1,53,,
0.2055109739303589,0.90625,1,54,,
0.2020866572856903,0.890625,1,55,,
0.19052085280418396,0.8984375,1,56,,
0.15928469598293304,0.921875,1,57,,
0.17206452786922455,0.921875,1,58,,
0.2172698825597763,0.890625,1,59,,
0.2300673872232437,0.9296875,1,60,,
0.15798640251159668,0.921875,1,61,,
0.17919917404651642,0.9296875,1,62,,
0.20632117986679077,0.9296875,1,63,,
0.2237890213727951,0.8984375,1,64,,
0.17924314737319946,0.9296875,1,65,,
0.1604951024055481,0.953125,1,66,,
0.22964245080947876,0.90625,1,67,,
0.20639048516750336,0.90625,1,68,,
0.1524103581905365,0.9453125,1,69,,
0.24118606746196747,0.890625,1,70,,
0.20336341857910156,0.9140625,1,71,,
0.24412965774536133,0.8984375,1,72,,
0.16016161441802979,0.9296875,1,73,,
0.1700582504272461,0.9296875,2,74,,
0.21422460675239563,0.9453125,2,75,,
0.16048073768615723,0.953125,2,76,,
0.16123011708259583,0.953125,2,77,,
0.13612502813339233,0.953125,2,78,,
0.21290622651576996,0.9140625,2,79,,
0.1356429159641266,0.9453125,2,80,,
0.13861185312271118,0.96875,2,81,,
0.1402500420808792,0.9453125,2,82,,
0.15680885314941406,0.9609375,2,83,,
0.12952010333538055,0.9375,2,84,,
0.09262543171644211,0.9765625,2,85,,
0.16564127802848816,0.9296875,2,86,,
0.1735001802444458,0.9609375,2,87,,
0.17022474110126495,0.9140625,2,88,,
0.2243897020816803,0.921875,2,89,,
0.1719222515821457,0.9296875,2,90,,
0.12198950350284576,0.9609375,2,91,,
0.20191384851932526,0.953125,2,92,,
0.15167169272899628,0.9453125,2,93,,
0.15011395514011383,0.96875,2,94,,
0.1701807677745819,0.921875,2,95,,
0.22305038571357727,0.9375,2,96,,
0.17362838983535767,0.9453125,2,97,,
0.1998041272163391,0.9296875,2,98,,
0.12974083423614502,0.9765625,2,99,,
0.17203320562839508,0.953125,2,100,,
0.165319561958313,0.9609375,2,101,,
0.11128644645214081,0.96875,2,102,,
0.0792136862874031,0.9765625,2,103,,
0.06933790445327759,0.96875,2,104,,
0.11829331517219543,0.96875,2,105,,
0.24724838137626648,0.921875,2,106,,
0.1820620894432068,0.9609375,2,107,,
0.24471183121204376,0.9296875,2,108,,
0.22949975728988647,0.921875,2,109,,
0.088107630610466,0.9765625,2,110,,
0.060731664299964905,0.9921875,3,111,,
0.20376214385032654,0.9453125,3,112,,
0.14923465251922607,0.9609375,3,113,,
0.07439316064119339,0.9921875,3,114,,
0.1864837408065796,0.9453125,3,115,,
0.1591651290655136,0.953125,3,116,,
0.09804502874612808,0.9765625,3,117,,
0.15979643166065216,0.9609375,3,118,,
0.11038115620613098,0.984375,3,119,,
0.0824112519621849,0.9765625,3,120,,
0.10671474784612656,0.9609375,3,121,,
0.1667163372039795,0.9609375,3,122,,
0.10508227348327637,0.96875,3,123,,
0.09597229212522507,0.9765625,3,124,,
0.08120489120483398,0.984375,3,125,,
0.1537836343050003,0.96875,3,126,,
0.1250869482755661,0.96875,3,127,,
0.09701690822839737,0.984375,3,128,,
0.12707306444644928,0.9765625,3,129,,
0.0680936798453331,0.984375,3,130,,
0.16132697463035583,0.9453125,3,131,,
0.15708185732364655,0.953125,3,132,,
0.12583152949810028,0.9765625,3,133,,
0.10048337280750275,0.984375,3,134,,
0.13428136706352234,0.9765625,3,135,,
0.11992436647415161,0.9609375,3,136,,
0.10267704725265503,0.9921875,3,137,,
0.0710822343826294,0.9921875,3,138,,
0.16347761452198029,0.9609375,3,139,,
0.0874282494187355,0.9765625,3,140,,
0.11465910077095032,0.96875,3,141,,
0.11254052817821503,0.9765625,3,142,,
0.1374993920326233,0.984375,3,143,,
0.07172549515962601,1.0,3,144,,
0.15054208040237427,0.953125,3,145,,
0.09403371065855026,0.96875,3,146,,
0.07435617595911026,0.9765625,3,147,,
0.10440884530544281,0.984375,4,148,,
0.06502927094697952,0.984375,4,149,,
0.0624675527215004,0.9921875,4,150,,
0.045852966606616974,1.0,4,151,,
0.20110374689102173,0.953125,4,152,,
0.03935283049941063,0.9921875,4,153,,
0.09454222023487091,0.984375,4,154,,
0.0693722665309906,0.984375,4,155,,
0.10877807438373566,0.9765625,4,156,,
0.10059560835361481,0.96875,4,157,,
0.07169070094823837,1.0,4,158,,
0.06848987191915512,0.984375,4,159,,
0.18383662402629852,0.953125,4,160,,
0.17182844877243042,0.953125,4,161,,
0.07245568931102753,0.9921875,4,162,,
0.10525380074977875,0.9765625,4,163,,
0.050766486674547195,0.9921875,4,164,,
0.06317303329706192,0.9921875,4,165,,
0.05120471864938736,0.984375,4,166,,
0.06622745841741562,0.9765625,4,167,,
0.1941339373588562,0.96875,4,168,,
0.12650595605373383,0.984375,4,169,,
0.09507986903190613,0.984375,4,170,,
0.07986097782850266,0.9921875,4,171,,
0.12465108186006546,0.953125,4,172,,
0.04742312803864479,0.984375,4,173,,
0.07843898981809616,0.96875,4,174,,
0.12294301390647888,0.9765625,4,175,,
0.06790822744369507,0.984375,4,176,,
0.05591196566820145,0.984375,4,177,,
0.04815879836678505,0.9921875,4,178,,
0.05571092665195465,0.984375,4,179,,
0.07748819887638092,0.984375,4,180,,
0.09905153512954712,0.96875,4,181,,
0.07746893912553787,0.9765625,4,182,,
0.08294658362865448,0.9765625,4,183,,
0.08803675323724747,0.984375,4,184,,
,,4,185,0.06738726049661636,0.984375
